web-scraper-order,web-scraper-start-url,Descriptions,Prix,Addresses,Images-src,Paginations,Paginations-href
"1729549881-329","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-330","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/4c041189f4ea97354246cab6c165a6ff.jpeg","",""
"1729549881-331","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-332","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-333","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/92f42a4015f00173c472f3ea4a851387.jpeg","",""
"1729549881-334","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-335","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-336","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/20e38987f96e15cacf22ddaf7e9bf7db.jpeg","",""
"1729549881-337","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-338","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-339","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/nophoto.png","",""
"1729549881-340","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-341","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-342","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-343","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-344","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/00a608c7939ab0823451c8dc417e36ab.jpeg","",""
"1729549881-345","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-346","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-347","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/79c4815dd65b1c164f90dfdaadb9bcac.jpeg","",""
"1729549881-348","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-349","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-350","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-351","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-352","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/2d122b1808573cf604da4897d83cb692.jpeg","",""
"1729549881-353","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-354","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-355","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/6f30f124f51669c995849eb8655d58d0.jpeg","",""
"1729549881-356","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-357","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-358","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/a0662b0326052589a1d7a8aa0789505d.jpg","",""
"1729549881-359","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-360","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-361","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-362","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-363","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/6fbf3dadb00e43d66cdd5d36c45ea7bf.jpeg","",""
"1729549881-364","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-365","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-366","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-367","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-368","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/71f79d77539aa2ad208de5b0dfbe55f4.jpeg","",""
"1729549881-369","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-370","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-371","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-372","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-373","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/nophoto.png","",""
"1729549881-374","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-375","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-376","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-377","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-378","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/97f1e7fdb4f22aabc0cd6748d6f8cd5b.jpeg","",""
"1729549881-379","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-380","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-381","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","media/annonces/pics/thumbs/66e0f5fad377664f9fa6747824f353f8.jpeg","",""
"1729549881-382","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","img/location2.png","",""
"1729549881-383","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","data:image/png;base64,iVBORw0KGgoAAAANSUhEUgAAAAEAAAABCAYAAAAfFcSJAAAAAXNSR0IArs4c6QAAAARnQU1BAACxjwv8YQUAAAAJcEhZcwAADsQAAA7EAZUrDhsAAAANSURBVBhXYzh8+PB/AAffA0nNPuCLAAAAAElFTkSuQmCC","",""
"1729549881-384","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","","2","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=2"
"1729549881-385","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","","3","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=3"
"1729549881-386","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","","4","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=4"
"1729549881-387","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","","54","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=54"
"1729549881-388","https://dakarvente.com/annonces-categorie-terrains-vendre-13.html","","","","","Suivant »","https://dakarvente.com/index.php?page=annonces_categorie&id=13&sort=&nb=2"
